ref_area,indicator,source,classif1,time,obs_value,obs_status
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_09,2006,16.0346,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_10,2006,31.7641,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_01,2007,1.8436,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_02,2007,3.5027,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_03,2007,4.5512,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_04,2007,5.5852,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_05,2007,6.8543,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_06,2007,7.8865,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_07,2007,9.9756,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_08,2007,11.9578,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_09,2007,16.0007,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_10,2007,31.8424,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_01,2008,1.8527,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_02,2008,3.525,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_03,2008,4.5844,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_04,2008,5.626,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_05,2008,6.897,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_06,2008,7.9323,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_07,2008,10.0209,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_08,2008,12.0039,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_09,2008,16.0313,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_10,2008,31.5264,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_01,2009,1.8675,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_02,2009,3.563,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_03,2009,4.6422,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_04,2009,5.6985,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_05,2009,6.9768,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_06,2009,8.0172,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_07,2009,10.1181,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_08,2009,12.1045,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_09,2009,16.1127,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_10,2009,30.8995,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_01,2010,1.8719,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_02,2010,3.572,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_03,2010,4.6542,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_04,2010,5.7117,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_05,2010,6.9866,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_06,2010,8.0283,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_07,2010,10.1152,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_08,2010,12.0999,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_09,2010,16.0943,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_10,2010,30.8659,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_01,2011,1.8758,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_02,2011,3.5795,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_03,2011,4.6637,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_04,2011,5.7215,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_05,2011,6.9923,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_06,2011,8.035,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_07,2011,10.1058,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_08,2011,12.0885,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_09,2011,16.069,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_10,2011,30.8689,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_01,2012,1.8809,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_02,2012,3.5903,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_03,2012,4.6785,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_04,2012,5.738,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_05,2012,7.0057,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_06,2012,8.0499,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_07,2012,10.107,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_08,2012,12.0881,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_09,2012,16.0538,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_10,2012,30.8079,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_01,2013,1.8769,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_02,2013,3.576,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_03,2013,4.6536,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_04,2013,5.703,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_05,2013,6.9585,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_06,2013,8.0009,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_07,2013,10.0218,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_08,2013,11.997,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_09,2013,15.9526,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_10,2013,31.2597,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_01,2014,1.8752,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_02,2014,3.5679,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_03,2014,4.6386,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_04,2014,5.6808,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_05,2014,6.9263,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_06,2014,7.9676,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_07,2014,9.9574,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_08,2014,11.9278,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_09,2014,15.8719,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_10,2014,31.5865,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_01,2015,1.8615,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_02,2015,3.5266,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_03,2015,4.5713,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_04,2015,5.5906,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_05,2015,6.8141,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_06,2015,7.8499,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_07,2015,9.7793,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_08,2015,11.7391,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_09,2015,15.6782,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_10,2015,32.5895,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_01,2016,1.8654,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_02,2016,3.5341,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_03,2016,4.5807,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_04,2016,5.6,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_05,2016,6.8189,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_06,2016,7.8558,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_07,2016,9.7673,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_08,2016,11.7248,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_09,2016,15.649,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_10,2016,32.6038,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_01,2017,1.8797,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_02,2017,3.57,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_03,2017,4.6347,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_04,2017,5.6673,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_05,2017,6.8916,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_06,2017,7.9333,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_07,2017,9.8516,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_08,2017,11.8115,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_09,2017,15.715,I
MDA,LAP_2LID_QTL_DT,XA:2031,QTL_DECILE_10,2017,32.0454,I
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2004,0.241,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2004,0.4464,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2004,0.7378,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2004,1.147,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2004,2.2143,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2004,4.0061,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2004,5.9957,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2004,8.4694,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2004,14.5442,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2004,62.1981,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2005,0.2226,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2005,0.4264,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2005,0.7004,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2005,1.1073,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2005,2.1548,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2005,3.9351,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2005,5.9305,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2005,8.4629,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2005,14.5465,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2005,62.5135,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2006,0.2045,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2006,0.4071,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2006,0.6634,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2006,1.0673,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2006,2.0951,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2006,3.8639,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2006,5.8651,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2006,8.4567,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2006,14.5492,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2006,62.8277,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2007,0.1859,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2007,0.3884,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2007,0.6261,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2007,1.0262,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2007,2.0339,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2007,3.7911,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2007,5.7983,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2007,8.4507,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2007,14.5522,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2007,63.1471,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2008,0.1679,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2008,0.3713,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2008,0.5905,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2008,0.9867,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2008,1.9753,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2008,3.7215,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2008,5.7344,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2008,8.4455,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2008,14.5556,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2008,63.4512,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2009,0.1437,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2009,0.3484,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2009,0.5427,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2009,0.9336,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2009,1.8965,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2009,3.6281,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2009,5.6487,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2009,8.4386,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2009,14.5603,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2009,63.8593,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2010,0.1248,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2010,0.3309,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2010,0.5061,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2010,0.8925,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2010,1.8359,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2010,3.5565,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2010,5.5831,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2010,8.4342,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2010,14.565,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2010,64.171,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2011,0.1483,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2011,0.3547,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2011,0.5553,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2011,0.9458,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2011,1.9165,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2011,3.6535,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2011,5.6726,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2011,8.4458,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2011,14.5653,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2011,63.7422,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2012,0.1682,
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2012,0.3753,
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2012,0.5977,
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2012,0.9913,
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2012,1.9858,
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2012,3.7372,
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2012,5.7498,
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2012,8.4568,
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2012,14.5668,
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2012,63.3711,
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2013,0.1645,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2013,0.3733,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2013,0.593,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2013,0.9847,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2013,1.9774,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2013,3.7285,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2013,5.7424,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2013,8.4603,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2013,14.5721,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2013,63.4039,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2014,0.158,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2014,0.3689,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2014,0.5833,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2014,0.9723,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2014,1.9608,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2014,3.7104,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2014,5.7262,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2014,8.4637,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2014,14.5787,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2014,63.4776,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2015,0.1538,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2015,0.367,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2015,0.5787,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2015,0.9652,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2015,1.9524,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2015,3.7022,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2015,5.7193,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2015,8.469,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2015,14.586,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2015,63.5065,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2016,0.1537,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2016,0.3695,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2016,0.5831,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2016,0.9678,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2016,1.9587,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2016,3.7119,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2016,5.7289,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2016,8.4766,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2016,14.5937,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2016,63.4561,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_01,2017,0.1551,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_02,2017,0.3736,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_03,2017,0.5909,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_04,2017,0.9738,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_05,2017,1.9704,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_06,2017,3.7283,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_07,2017,5.7448,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_08,2017,8.4858,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_09,2017,14.6022,M
MDG,LAP_2LID_QTL_DT,XA:1848,QTL_DECILE_10,2017,63.3751,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_01,2004,0.9725,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_02,2004,2.5096,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_03,2004,4.2566,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_04,2004,5.8538,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_05,2004,7.2069,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_06,2004,8.7663,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_07,2004,10.5542,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_08,2004,12.819,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_09,2004,16.4497,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_10,2004,30.6114,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_01,2005,0.9684,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_02,2005,2.5133,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_03,2005,4.262,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_04,2005,5.8528,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_05,2005,7.2111,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_06,2005,8.7803,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_07,2005,10.5693,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_08,2005,12.8409,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_09,2005,16.4731,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_10,2005,30.5287,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_01,2006,0.9644,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_02,2006,2.517,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_03,2006,4.2674,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_04,2006,5.8518,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_05,2006,7.2153,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_06,2006,8.7942,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_07,2006,10.5844,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_08,2006,12.8626,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_09,2006,16.4963,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_10,2006,30.4466,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_01,2007,0.9639,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_02,2007,2.5234,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_03,2007,4.2788,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_04,2007,5.857,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_05,2007,7.2292,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_06,2007,8.8205,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_07,2007,10.6108,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_08,2007,12.8836,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_09,2007,16.5185,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_10,2007,30.3144,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_01,2008,0.9634,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_02,2008,2.5298,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_03,2008,4.2903,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_04,2008,5.8624,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_05,2008,7.2422,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_06,2008,8.8469,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_07,2008,10.6374,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_08,2008,12.9045,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_09,2008,16.5406,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_10,2008,30.1824,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_01,2009,0.9614,M
MDV,LAP_2LID_QTL_DT,XA:1928,QTL_DECILE_02,2009,2.5347,M
