ref_area,indicator,source,time,obs_value,obs_status
UKR,SDG_1041_NOC_RT,XA:2170,2015,45.8,I
UKR,SDG_1041_NOC_RT,XA:2170,2016,42.7,I
UKR,SDG_1041_NOC_RT,XA:2170,2017,42.8,I
URY,SDG_1041_NOC_RT,XA:2172,2004,43.1,I
URY,SDG_1041_NOC_RT,XA:2172,2005,44.9,I
URY,SDG_1041_NOC_RT,XA:2172,2006,45.8,I
URY,SDG_1041_NOC_RT,XA:2172,2007,47,I
URY,SDG_1041_NOC_RT,XA:2172,2008,45.5,I
URY,SDG_1041_NOC_RT,XA:2172,2009,47.1,I
URY,SDG_1041_NOC_RT,XA:2172,2010,46.6,I
URY,SDG_1041_NOC_RT,XA:2172,2011,46.6,I
URY,SDG_1041_NOC_RT,XA:2172,2012,45.9,I
URY,SDG_1041_NOC_RT,XA:2172,2013,45.8,I
URY,SDG_1041_NOC_RT,XA:2172,2014,46.4,I
URY,SDG_1041_NOC_RT,XA:2172,2015,47,I
URY,SDG_1041_NOC_RT,XA:2172,2016,46.9,I
URY,SDG_1041_NOC_RT,XA:2172,2017,46.7,I
USA,SDG_1041_NOC_RT,XA:2174,2004,61.7,I
USA,SDG_1041_NOC_RT,XA:2174,2005,60.7,I
USA,SDG_1041_NOC_RT,XA:2174,2006,60.7,I
USA,SDG_1041_NOC_RT,XA:2174,2007,60.9,I
USA,SDG_1041_NOC_RT,XA:2174,2008,61.1,I
USA,SDG_1041_NOC_RT,XA:2174,2009,60.2,I
USA,SDG_1041_NOC_RT,XA:2174,2010,59.2,I
USA,SDG_1041_NOC_RT,XA:2174,2011,59.1,I
USA,SDG_1041_NOC_RT,XA:2174,2012,59,I
USA,SDG_1041_NOC_RT,XA:2174,2013,58.6,I
USA,SDG_1041_NOC_RT,XA:2174,2014,58.6,I
USA,SDG_1041_NOC_RT,XA:2174,2015,59,I
USA,SDG_1041_NOC_RT,XA:2174,2016,59,I
USA,SDG_1041_NOC_RT,XA:2174,2017,58.6,I
UZB,SDG_1041_NOC_RT,XA:2176,2004,41.6,I
UZB,SDG_1041_NOC_RT,XA:2176,2005,41.5,I
UZB,SDG_1041_NOC_RT,XA:2176,2006,41.4,I
UZB,SDG_1041_NOC_RT,XA:2176,2007,41,I
UZB,SDG_1041_NOC_RT,XA:2176,2008,41,I
UZB,SDG_1041_NOC_RT,XA:2176,2009,41.1,I
UZB,SDG_1041_NOC_RT,XA:2176,2010,41,I
UZB,SDG_1041_NOC_RT,XA:2176,2011,41,I
UZB,SDG_1041_NOC_RT,XA:2176,2012,41,I
UZB,SDG_1041_NOC_RT,XA:2176,2013,41,I
UZB,SDG_1041_NOC_RT,XA:2176,2014,41,I
UZB,SDG_1041_NOC_RT,XA:2176,2015,41,I
UZB,SDG_1041_NOC_RT,XA:2176,2016,41,I
UZB,SDG_1041_NOC_RT,XA:2176,2017,41.4,I
VCT,SDG_1041_NOC_RT,XA:2178,2004,47.1,I
VCT,SDG_1041_NOC_RT,XA:2178,2005,47.7,I
VCT,SDG_1041_NOC_RT,XA:2178,2006,46.7,I
VCT,SDG_1041_NOC_RT,XA:2178,2007,47.7,I
VCT,SDG_1041_NOC_RT,XA:2178,2008,48.8,I
VCT,SDG_1041_NOC_RT,XA:2178,2009,49.3,I
VCT,SDG_1041_NOC_RT,XA:2178,2010,49.4,I
VCT,SDG_1041_NOC_RT,XA:2178,2011,48.6,I
VCT,SDG_1041_NOC_RT,XA:2178,2012,48.3,I
VCT,SDG_1041_NOC_RT,XA:2178,2013,48,I
VCT,SDG_1041_NOC_RT,XA:2178,2014,48.7,I
VCT,SDG_1041_NOC_RT,XA:2178,2015,48.5,I
VCT,SDG_1041_NOC_RT,XA:2178,2016,48.5,I
VCT,SDG_1041_NOC_RT,XA:2178,2017,48.6,I
VEN,SDG_1041_NOC_RT,XA:2180,2004,40.5,M
VEN,SDG_1041_NOC_RT,XA:2180,2005,38,M
VEN,SDG_1041_NOC_RT,XA:2180,2006,40.3,
VEN,SDG_1041_NOC_RT,XA:2180,2007,41.8,
VEN,SDG_1041_NOC_RT,XA:2180,2008,39.4,
VEN,SDG_1041_NOC_RT,XA:2180,2009,45.8,
VEN,SDG_1041_NOC_RT,XA:2180,2010,39.7,
VEN,SDG_1041_NOC_RT,XA:2180,2011,39.4,M
VEN,SDG_1041_NOC_RT,XA:2180,2012,42.5,
VEN,SDG_1041_NOC_RT,XA:2180,2013,42.3,M
VEN,SDG_1041_NOC_RT,XA:2180,2014,48.2,M
VEN,SDG_1041_NOC_RT,XA:2180,2015,41.8,M
VEN,SDG_1041_NOC_RT,XA:2180,2016,42.8,M
VEN,SDG_1041_NOC_RT,XA:2180,2017,42.6,M
VIR,SDG_1041_NOC_RT,XA:2182,2004,57.7,I
VIR,SDG_1041_NOC_RT,XA:2182,2005,58.3,I
VIR,SDG_1041_NOC_RT,XA:2182,2006,57.9,I
VIR,SDG_1041_NOC_RT,XA:2182,2007,58.1,I
VIR,SDG_1041_NOC_RT,XA:2182,2008,59.7,I
VIR,SDG_1041_NOC_RT,XA:2182,2009,62,I
VIR,SDG_1041_NOC_RT,XA:2182,2010,58.7,I
VIR,SDG_1041_NOC_RT,XA:2182,2011,58.9,I
VIR,SDG_1041_NOC_RT,XA:2182,2012,59.6,I
VIR,SDG_1041_NOC_RT,XA:2182,2013,59.5,I
VIR,SDG_1041_NOC_RT,XA:2182,2014,59.2,I
VIR,SDG_1041_NOC_RT,XA:2182,2015,59.1,I
VIR,SDG_1041_NOC_RT,XA:2182,2016,59.3,I
VIR,SDG_1041_NOC_RT,XA:2182,2017,59,I
VNM,SDG_1041_NOC_RT,XA:2184,2004,47.1,I
VNM,SDG_1041_NOC_RT,XA:2184,2005,46.3,I
VNM,SDG_1041_NOC_RT,XA:2184,2006,45.8,I
VNM,SDG_1041_NOC_RT,XA:2184,2007,45,I
VNM,SDG_1041_NOC_RT,XA:2184,2008,45.3,I
VNM,SDG_1041_NOC_RT,XA:2184,2009,44.9,I
VNM,SDG_1041_NOC_RT,XA:2184,2010,44.1,I
VNM,SDG_1041_NOC_RT,XA:2184,2011,43.9,I
VNM,SDG_1041_NOC_RT,XA:2184,2012,44.2,I
VNM,SDG_1041_NOC_RT,XA:2184,2013,43.8,I
VNM,SDG_1041_NOC_RT,XA:2184,2014,42.7,I
VNM,SDG_1041_NOC_RT,XA:2184,2015,40.5,I
VNM,SDG_1041_NOC_RT,XA:2184,2016,40.3,I
VNM,SDG_1041_NOC_RT,XA:2184,2017,40.5,I
VUT,SDG_1041_NOC_RT,XA:2186,2004,71.2,I
VUT,SDG_1041_NOC_RT,XA:2186,2005,70.6,I
VUT,SDG_1041_NOC_RT,XA:2186,2006,69.2,I
VUT,SDG_1041_NOC_RT,XA:2186,2007,70.4,I
VUT,SDG_1041_NOC_RT,XA:2186,2008,70.2,I
VUT,SDG_1041_NOC_RT,XA:2186,2009,68.8,I
VUT,SDG_1041_NOC_RT,XA:2186,2010,69.4,I
VUT,SDG_1041_NOC_RT,XA:2186,2011,69,I
VUT,SDG_1041_NOC_RT,XA:2186,2012,68.5,I
VUT,SDG_1041_NOC_RT,XA:2186,2013,68.4,I
VUT,SDG_1041_NOC_RT,XA:2186,2014,68.3,I
VUT,SDG_1041_NOC_RT,XA:2186,2015,69,I
VUT,SDG_1041_NOC_RT,XA:2186,2016,67.8,I
VUT,SDG_1041_NOC_RT,XA:2186,2017,67.4,I
WSM,SDG_1041_NOC_RT,XA:2188,2004,43.8,I
WSM,SDG_1041_NOC_RT,XA:2188,2005,42.9,I
WSM,SDG_1041_NOC_RT,XA:2188,2006,43.9,I
WSM,SDG_1041_NOC_RT,XA:2188,2007,44.2,I
WSM,SDG_1041_NOC_RT,XA:2188,2008,43.5,I
WSM,SDG_1041_NOC_RT,XA:2188,2009,45.7,I
WSM,SDG_1041_NOC_RT,XA:2188,2010,44.8,I
WSM,SDG_1041_NOC_RT,XA:2188,2011,43.1,I
WSM,SDG_1041_NOC_RT,XA:2188,2012,44.2,I
WSM,SDG_1041_NOC_RT,XA:2188,2013,44.7,I
WSM,SDG_1041_NOC_RT,XA:2188,2014,44,I
WSM,SDG_1041_NOC_RT,XA:2188,2015,43.9,I
WSM,SDG_1041_NOC_RT,XA:2188,2016,42.7,I
WSM,SDG_1041_NOC_RT,XA:2188,2017,43.7,I
X01,SDG_1041_NOC_RT,XA:8405,2004,53.7,
X01,SDG_1041_NOC_RT,XA:8405,2005,53,
X01,SDG_1041_NOC_RT,XA:8405,2006,52.5,
X01,SDG_1041_NOC_RT,XA:8405,2007,52.3,
X01,SDG_1041_NOC_RT,XA:8405,2008,52.6,
X01,SDG_1041_NOC_RT,XA:8405,2009,53.5,
X01,SDG_1041_NOC_RT,XA:8405,2010,52.2,
X01,SDG_1041_NOC_RT,XA:8405,2011,51.5,
X01,SDG_1041_NOC_RT,XA:8405,2012,51.5,
X01,SDG_1041_NOC_RT,XA:8405,2013,51.5,
X01,SDG_1041_NOC_RT,XA:8405,2014,51.7,
X01,SDG_1041_NOC_RT,XA:8405,2015,51.8,
X01,SDG_1041_NOC_RT,XA:8405,2016,51.7,
X01,SDG_1041_NOC_RT,XA:8405,2017,51.4,
X06,SDG_1041_NOC_RT,XA:8372,2004,47.1,
X06,SDG_1041_NOC_RT,XA:8372,2005,46.4,
X06,SDG_1041_NOC_RT,XA:8372,2006,46.2,
X06,SDG_1041_NOC_RT,XA:8372,2007,45.7,
X06,SDG_1041_NOC_RT,XA:8372,2008,45.2,
X06,SDG_1041_NOC_RT,XA:8372,2009,46.1,
X06,SDG_1041_NOC_RT,XA:8372,2010,45.7,
X06,SDG_1041_NOC_RT,XA:8372,2011,46.7,
X06,SDG_1041_NOC_RT,XA:8372,2012,46.6,
X06,SDG_1041_NOC_RT,XA:8372,2013,47.2,
X06,SDG_1041_NOC_RT,XA:8372,2014,47.5,
X06,SDG_1041_NOC_RT,XA:8372,2015,47.9,
X06,SDG_1041_NOC_RT,XA:8372,2016,47.5,
X06,SDG_1041_NOC_RT,XA:8372,2017,47.4,
X21,SDG_1041_NOC_RT,XA:8377,2004,57.7,
X21,SDG_1041_NOC_RT,XA:8377,2005,57,
X21,SDG_1041_NOC_RT,XA:8377,2006,56.8,
X21,SDG_1041_NOC_RT,XA:8377,2007,56.8,
X21,SDG_1041_NOC_RT,XA:8377,2008,56.9,
X21,SDG_1041_NOC_RT,XA:8377,2009,57.2,
X21,SDG_1041_NOC_RT,XA:8377,2010,56,
X21,SDG_1041_NOC_RT,XA:8377,2011,55.9,
X21,SDG_1041_NOC_RT,XA:8377,2012,56.1,
X21,SDG_1041_NOC_RT,XA:8377,2013,56,
X21,SDG_1041_NOC_RT,XA:8377,2014,56.1,
X21,SDG_1041_NOC_RT,XA:8377,2015,56.6,
X21,SDG_1041_NOC_RT,XA:8377,2016,56.5,
X21,SDG_1041_NOC_RT,XA:8377,2017,56.1,
X36,SDG_1041_NOC_RT,XA:8384,2004,30.4,
X36,SDG_1041_NOC_RT,XA:8384,2005,28.4,
X36,SDG_1041_NOC_RT,XA:8384,2006,27.5,
X36,SDG_1041_NOC_RT,XA:8384,2007,27.3,
X36,SDG_1041_NOC_RT,XA:8384,2008,25.2,
X36,SDG_1041_NOC_RT,XA:8384,2009,29.5,
X36,SDG_1041_NOC_RT,XA:8384,2010,28.5,
X36,SDG_1041_NOC_RT,XA:8384,2011,25.7,
X36,SDG_1041_NOC_RT,XA:8384,2012,25.6,
X36,SDG_1041_NOC_RT,XA:8384,2013,26.2,
X36,SDG_1041_NOC_RT,XA:8384,2014,27,
X36,SDG_1041_NOC_RT,XA:8384,2015,30.9,
X36,SDG_1041_NOC_RT,XA:8384,2016,31.6,
X36,SDG_1041_NOC_RT,XA:8384,2017,32.2,
X40,SDG_1041_NOC_RT,XA:8385,2004,50.5,
X40,SDG_1041_NOC_RT,XA:8385,2005,50.1,
X40,SDG_1041_NOC_RT,XA:8385,2006,49.4,
X40,SDG_1041_NOC_RT,XA:8385,2007,48.8,
X40,SDG_1041_NOC_RT,XA:8385,2008,50,
X40,SDG_1041_NOC_RT,XA:8385,2009,50.5,
X40,SDG_1041_NOC_RT,XA:8385,2010,49.1,
X40,SDG_1041_NOC_RT,XA:8385,2011,49,
X40,SDG_1041_NOC_RT,XA:8385,2012,49,
X40,SDG_1041_NOC_RT,XA:8385,2013,49.1,
X40,SDG_1041_NOC_RT,XA:8385,2014,49.4,
X40,SDG_1041_NOC_RT,XA:8385,2015,49.3,
X40,SDG_1041_NOC_RT,XA:8385,2016,49.2,
X40,SDG_1041_NOC_RT,XA:8385,2017,49,
X60,SDG_1041_NOC_RT,XA:8393,2004,56.7,
X60,SDG_1041_NOC_RT,XA:8393,2005,56.2,
X60,SDG_1041_NOC_RT,XA:8393,2006,55.8,
X60,SDG_1041_NOC_RT,XA:8393,2007,55.9,
X60,SDG_1041_NOC_RT,XA:8393,2008,56.3,
X60,SDG_1041_NOC_RT,XA:8393,2009,58.2,
X60,SDG_1041_NOC_RT,XA:8393,2010,57,
X60,SDG_1041_NOC_RT,XA:8393,2011,55.2,
X60,SDG_1041_NOC_RT,XA:8393,2012,55.3,
X60,SDG_1041_NOC_RT,XA:8393,2013,55.3,
X60,SDG_1041_NOC_RT,XA:8393,2014,55.3,
X60,SDG_1041_NOC_RT,XA:8393,2015,54.8,
X60,SDG_1041_NOC_RT,XA:8393,2016,55,
X60,SDG_1041_NOC_RT,XA:8393,2017,54.6,
YEM,SDG_1041_NOC_RT,XA:2190,2004,39.8,I
YEM,SDG_1041_NOC_RT,XA:2190,2005,39.5,I
YEM,SDG_1041_NOC_RT,XA:2190,2006,39.9,I
YEM,SDG_1041_NOC_RT,XA:2190,2007,39.9,I
YEM,SDG_1041_NOC_RT,XA:2190,2008,39.8,I
YEM,SDG_1041_NOC_RT,XA:2190,2009,40,I
YEM,SDG_1041_NOC_RT,XA:2190,2010,39.6,I
YEM,SDG_1041_NOC_RT,XA:2190,2011,42,I
YEM,SDG_1041_NOC_RT,XA:2190,2012,40.4,I
YEM,SDG_1041_NOC_RT,XA:2190,2013,40.2,I
YEM,SDG_1041_NOC_RT,XA:2190,2014,40.9,I
YEM,SDG_1041_NOC_RT,XA:2190,2015,43.4,I
YEM,SDG_1041_NOC_RT,XA:2190,2016,43.3,I
YEM,SDG_1041_NOC_RT,XA:2190,2017,42.6,I
ZAF,SDG_1041_NOC_RT,XA:2192,2004,51.3,I
ZAF,SDG_1041_NOC_RT,XA:2192,2005,51.1,I
ZAF,SDG_1041_NOC_RT,XA:2192,2006,51,I
ZAF,SDG_1041_NOC_RT,XA:2192,2007,49.8,I
ZAF,SDG_1041_NOC_RT,XA:2192,2008,49,I
ZAF,SDG_1041_NOC_RT,XA:2192,2009,50,I
ZAF,SDG_1041_NOC_RT,XA:2192,2010,51.1,I
ZAF,SDG_1041_NOC_RT,XA:2192,2011,51.1,I
ZAF,SDG_1041_NOC_RT,XA:2192,2012,51.5,I
ZAF,SDG_1041_NOC_RT,XA:2192,2013,52,I
ZAF,SDG_1041_NOC_RT,XA:2192,2014,52.3,I
ZAF,SDG_1041_NOC_RT,XA:2192,2015,53,I
ZAF,SDG_1041_NOC_RT,XA:2192,2016,53.8,I
ZAF,SDG_1041_NOC_RT,XA:2192,2017,54.1,I
ZMB,SDG_1041_NOC_RT,XA:2007,2004,53.9,I
ZMB,SDG_1041_NOC_RT,XA:2007,2005,53.9,I
ZMB,SDG_1041_NOC_RT,XA:2007,2006,53.5,I
ZMB,SDG_1041_NOC_RT,XA:2007,2007,53.2,I
ZMB,SDG_1041_NOC_RT,XA:2007,2008,53.1,I
ZMB,SDG_1041_NOC_RT,XA:2007,2009,52.4,I
ZMB,SDG_1041_NOC_RT,XA:2007,2010,51.7,I
ZMB,SDG_1041_NOC_RT,XA:2007,2011,52.2,I
ZMB,SDG_1041_NOC_RT,XA:2007,2012,51.5,I
ZMB,SDG_1041_NOC_RT,XA:2007,2013,51.7,I
ZMB,SDG_1041_NOC_RT,XA:2007,2014,51.6,I
ZMB,SDG_1041_NOC_RT,XA:2007,2015,51.8,I
ZMB,SDG_1041_NOC_RT,XA:2007,2016,51.5,I
ZMB,SDG_1041_NOC_RT,XA:2007,2017,51.4,I
ZWE,SDG_1041_NOC_RT,XA:1914,2004,33.6,I
ZWE,SDG_1041_NOC_RT,XA:1914,2005,33.6,I
ZWE,SDG_1041_NOC_RT,XA:1914,2006,33.2,I
ZWE,SDG_1041_NOC_RT,XA:1914,2007,33.5,I
ZWE,SDG_1041_NOC_RT,XA:1914,2008,35.3,I
ZWE,SDG_1041_NOC_RT,XA:1914,2009,33.1,I
ZWE,SDG_1041_NOC_RT,XA:1914,2010,32.4,I
ZWE,SDG_1041_NOC_RT,XA:1914,2011,32.3,I
ZWE,SDG_1041_NOC_RT,XA:1914,2012,32.6,I
ZWE,SDG_1041_NOC_RT,XA:1914,2013,33.4,I
ZWE,SDG_1041_NOC_RT,XA:1914,2014,33.6,I
ZWE,SDG_1041_NOC_RT,XA:1914,2015,33.8,I
ZWE,SDG_1041_NOC_RT,XA:1914,2016,33.9,I
ZWE,SDG_1041_NOC_RT,XA:1914,2017,33.6,I
