"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","CPNCU","Current prices in NCU","2001","2001","SEK","Swedish Krona","0","Units",,,256694.841346139,,
"SWE","Sweden","CPNCU","Current prices in NCU","2002","2002","SEK","Swedish Krona","0","Units",,,264404.878103182,,
"SWE","Sweden","CPNCU","Current prices in NCU","2003","2003","SEK","Swedish Krona","0","Units",,,271891.813919358,,
"SWE","Sweden","CPNCU","Current prices in NCU","2004","2004","SEK","Swedish Krona","0","Units",,,282264.229303317,,
"SWE","Sweden","CPNCU","Current prices in NCU","2005","2005","SEK","Swedish Krona","0","Units",,,291693.067604331,,
"SWE","Sweden","CPNCU","Current prices in NCU","2006","2006","SEK","Swedish Krona","0","Units",,,302049.706472881,,
"SWE","Sweden","CPNCU","Current prices in NCU","2007","2007","SEK","Swedish Krona","0","Units",,,316728.426697244,,
"SWE","Sweden","CPNCU","Current prices in NCU","2008","2008","SEK","Swedish Krona","0","Units",,,332389.921784954,,
"SWE","Sweden","CPNCU","Current prices in NCU","2009","2009","SEK","Swedish Krona","0","Units",,,340609.839777729,,
"SWE","Sweden","CPNCU","Current prices in NCU","2010","2010","SEK","Swedish Krona","0","Units",,,349120.747845733,,
"SWE","Sweden","CPNCU","Current prices in NCU","2011","2011","SEK","Swedish Krona","0","Units",,,359227.150586632,,
"SWE","Sweden","CPNCU","Current prices in NCU","2012","2012","SEK","Swedish Krona","0","Units",,,369112.920635947,,
"SWE","Sweden","CPNCU","Current prices in NCU","2013","2013","SEK","Swedish Krona","0","Units",,,375698.394112509,,
"SWE","Sweden","CPNCU","Current prices in NCU","2014","2014","SEK","Swedish Krona","0","Units",,,384112.407159764,,
"SWE","Sweden","CPNCU","Current prices in NCU","2015","2015","SEK","Swedish Krona","0","Units",,,393619.097412295,,
"SWE","Sweden","CPNCU","Current prices in NCU","2016","2016","SEK","Swedish Krona","0","Units",,,403366.948686037,,
"SWE","Sweden","CPNCU","Current prices in NCU","2017","2017","SEK","Swedish Krona","0","Units",,,412943.330481105,,
"SWE","Sweden","CPNCU","Current prices in NCU","2018","2018","SEK","Swedish Krona","0","Units",,,424245.195564258,,
"SWE","Sweden","CPNCU","Current prices in NCU","2019","2019","SEK","Swedish Krona","0","Units",,,438350.168658807,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2000","2000","CHF","Swiss Franc","0","Units",,,72382.414242922,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2001","2001","CHF","Swiss Franc","0","Units",,,75505.9450364592,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2002","2002","CHF","Swiss Franc","0","Units",,,76396.4451561261,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2003","2003","CHF","Swiss Franc","0","Units",,,76967.5293336371,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2004","2004","CHF","Swiss Franc","0","Units",,,76732.4358730632,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2005","2005","CHF","Swiss Franc","0","Units",,,78748.3499955973,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2006","2006","CHF","Swiss Franc","0","Units",,,80193.4335825964,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2007","2007","CHF","Swiss Franc","0","Units",,,82459.836500227,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2008","2008","CHF","Swiss Franc","0","Units",,,84448.4540899777,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2009","2009","CHF","Swiss Franc","0","Units",,,85649.0392725804,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2010","2010","CHF","Swiss Franc","0","Units",,,86206.9686878488,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2011","2011","CHF","Swiss Franc","0","Units",,,86313.5780448636,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2012","2012","CHF","Swiss Franc","0","Units",,,86895.0632094126,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2013","2013","CHF","Swiss Franc","0","Units",,,87757.8488140478,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2014","2014","CHF","Swiss Franc","0","Units",,,87760.5179408064,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2015","2015","CHF","Swiss Franc","0","Units",,,87093.5021122807,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2016","2016","CHF","Swiss Franc","0","Units",,,86753.6749651973,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2017","2017","CHF","Swiss Franc","0","Units",,,86983.0779325375,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2018","2018","CHF","Swiss Franc","0","Units",,,87957.2484502361,,
"CHE","Switzerland","CPNCU","Current prices in NCU","2019","2019","CHF","Swiss Franc","0","Units",,,88792.1580354516,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2000","2000","GBP","Pound Sterling","0","Units",,,22343.0000263234,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2001","2001","GBP","Pound Sterling","0","Units",,,23337.1018997847,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2002","2002","GBP","Pound Sterling","0","Units",,,23880.6114526207,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2003","2003","GBP","Pound Sterling","0","Units",,,24918.4948959,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2004","2004","GBP","Pound Sterling","0","Units",,,26090.0238215052,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2005","2005","GBP","Pound Sterling","0","Units",,,26799.1968641247,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2006","2006","GBP","Pound Sterling","0","Units",,,28214.8223006575,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2007","2007","GBP","Pound Sterling","0","Units",,,29666.3961562874,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2008","2008","GBP","Pound Sterling","0","Units",,,30028.14810158,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2009","2009","GBP","Pound Sterling","0","Units",,,30291.9791419043,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2010","2010","GBP","Pound Sterling","0","Units",,,30851.4435870255,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2011","2011","GBP","Pound Sterling","0","Units",,,31463.3014666332,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2012","2012","GBP","Pound Sterling","0","Units",,,31645.933051806,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2013","2013","GBP","Pound Sterling","0","Units",,,32635.6221862391,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2014","2014","GBP","Pound Sterling","0","Units",,,33239.6081163031,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2015","2015","GBP","Pound Sterling","0","Units",,,33521.1743897006,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2016","2016","GBP","Pound Sterling","0","Units",,,34409.3949547849,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2017","2017","GBP","Pound Sterling","0","Units",,,35210.8537892608,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2018","2018","GBP","Pound Sterling","0","Units",,,36209.6490428374,,
"GBR","United Kingdom","CPNCU","Current prices in NCU","2019","2019","GBP","Pound Sterling","0","Units",,,37154.1799444595,,
"USA","United States","CPNCU","Current prices in NCU","2000","2000","USD","US Dollar","0","Units",,,38964.2447580121,,
"USA","United States","CPNCU","Current prices in NCU","2001","2001","USD","US Dollar","0","Units",,,40048.5549108827,,
"USA","United States","CPNCU","Current prices in NCU","2002","2002","USD","US Dollar","0","Units",,,40896.0539127083,,
"USA","United States","CPNCU","Current prices in NCU","2003","2003","USD","US Dollar","0","Units",,,42201.4264975619,,
"USA","United States","CPNCU","Current prices in NCU","2004","2004","USD","US Dollar","0","Units",,,44056.8946864841,,
"USA","United States","CPNCU","Current prices in NCU","2005","2005","USD","US Dollar","0","Units",,,45363.873256712,,
"USA","United States","CPNCU","Current prices in NCU","2006","2006","USD","US Dollar","0","Units",,,47337.3840475208,,
"USA","United States","CPNCU","Current prices in NCU","2007","2007","USD","US Dollar","0","Units",,,49504.8236303588,,
"USA","United States","CPNCU","Current prices in NCU","2008","2008","USD","US Dollar","0","Units",,,50818.5553435538,,
"USA","United States","CPNCU","Current prices in NCU","2009","2009","USD","US Dollar","0","Units",,,51182.3133706203,,
"USA","United States","CPNCU","Current prices in NCU","2010","2010","USD","US Dollar","0","Units",,,52554.9927085618,,
"USA","United States","CPNCU","Current prices in NCU","2011","2011","USD","US Dollar","0","Units",,,53961.0474001171,,
"USA","United States","CPNCU","Current prices in NCU","2012","2012","USD","US Dollar","0","Units",,,55441.1928378293,,
"USA","United States","CPNCU","Current prices in NCU","2013","2013","USD","US Dollar","0","Units",,,55925.4840937499,,
"USA","United States","CPNCU","Current prices in NCU","2014","2014","USD","US Dollar","0","Units",,,57591.5625257479,,
"USA","United States","CPNCU","Current prices in NCU","2015","2015","USD","US Dollar","0","Units",,,59154.4782968316,,
"USA","United States","CPNCU","Current prices in NCU","2016","2016","USD","US Dollar","0","Units",,,59846.6878818409,,
"USA","United States","CPNCU","Current prices in NCU","2017","2017","USD","US Dollar","0","Units",,,61536.1511074598,,
"USA","United States","CPNCU","Current prices in NCU","2018","2018","USD","US Dollar","0","Units",,,63475.2860650917,,
"USA","United States","CPNCU","Current prices in NCU","2019","2019","USD","US Dollar","0","Units",,,65835.5776448653,,
"ISR","Israel","CPNCU","Current prices in NCU","2000","2000","ILS","New Israeli Sheqel","0","Units",,,111701.71869877,,
"ISR","Israel","CPNCU","Current prices in NCU","2001","2001","ILS","New Israeli Sheqel","0","Units",,,114339.48409463,,
"ISR","Israel","CPNCU","Current prices in NCU","2002","2002","ILS","New Israeli Sheqel","0","Units",,,114783.157364352,,
"ISR","Israel","CPNCU","Current prices in NCU","2003","2003","ILS","New Israeli Sheqel","0","Units",,,111251.815151805,,
"ISR","Israel","CPNCU","Current prices in NCU","2004","2004","ILS","New Israeli Sheqel","0","Units",,,110044.503601108,,
"ISR","Israel","CPNCU","Current prices in NCU","2005","2005","ILS","New Israeli Sheqel","0","Units",,,111949.132463235,,
"ISR","Israel","CPNCU","Current prices in NCU","2006","2006","ILS","New Israeli Sheqel","0","Units",,,117835.254823345,,
"ISR","Israel","CPNCU","Current prices in NCU","2007","2007","ILS","New Israeli Sheqel","0","Units",,,121636.357788406,,
"ISR","Israel","CPNCU","Current prices in NCU","2008","2008","ILS","New Israeli Sheqel","0","Units",,,125030.716237326,,
"ISR","Israel","CPNCU","Current prices in NCU","2009","2009","ILS","New Israeli Sheqel","0","Units",,,124534.349933774,,
"ISR","Israel","CPNCU","Current prices in NCU","2010","2010","ILS","New Israeli Sheqel","0","Units",,,127116.132153615,,
"ISR","Israel","CPNCU","Current prices in NCU","2011","2011","ILS","New Israeli Sheqel","0","Units",,,132233.085681607,,
"ISR","Israel","CPNCU","Current prices in NCU","2012","2012","ILS","New Israeli Sheqel","0","Units",,,136741.765621882,,
"ISR","Israel","CPNCU","Current prices in NCU","2013","2013","ILS","New Israeli Sheqel","0","Units",,,141276.692016521,,
"ISR","Israel","CPNCU","Current prices in NCU","2014","2014","ILS","New Israeli Sheqel","0","Units",,,142181.637854983,,
"ISR","Israel","CPNCU","Current prices in NCU","2015","2015","ILS","New Israeli Sheqel","0","Units",,,145511.925144965,,
"ISR","Israel","CPNCU","Current prices in NCU","2016","2016","ILS","New Israeli Sheqel","0","Units",,,149894.51070618,,
"ISR","Israel","CPNCU","Current prices in NCU","2017","2017","ILS","New Israeli Sheqel","0","Units",,,154488.762908919,,
"ISR","Israel","CPNCU","Current prices in NCU","2018","2018","ILS","New Israeli Sheqel","0","Units",,,159811.546998088,,
"ISR","Israel","CPNCU","Current prices in NCU","2019","2019","ILS","New Israeli Sheqel","0","Units",,,165125.833292035,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,11316.8826604404,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,12667.1811514695,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,13658.9778185425,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,14674.0849279826,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,15855.5803958914,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,16817.2444705117,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,17778.7758222811,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,18909.1694383191,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,20268.0951461535,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,20628.4360177966,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,21541.0130673009,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,21849.9834925939,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,21540.3817992125,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,21672.2921153057,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,22001.7863412684,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,22332.627563962,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,23104.8675730546,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,23895.9024707275,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,24783.2842133428,,
"SVN","Slovenia","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,25961.4435780114,,
"EST","Estonia","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,4124.2171477378,,
"EST","Estonia","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,4537.94344008761,,
"EST","Estonia","CPNCU","Current prices in NCU","2002","2002","EUR","Euro","0","Units",,,4969.33730906015,,
"EST","Estonia","CPNCU","Current prices in NCU","2003","2003","EUR","Euro","0","Units",,,5544.61533025049,,
"EST","Estonia","CPNCU","Current prices in NCU","2004","2004","EUR","Euro","0","Units",,,6203.60808783462,,
"EST","Estonia","CPNCU","Current prices in NCU","2005","2005","EUR","Euro","0","Units",,,6861.46845900317,,
"EST","Estonia","CPNCU","Current prices in NCU","2006","2006","EUR","Euro","0","Units",,,7885.9577666357,,
"EST","Estonia","CPNCU","Current prices in NCU","2007","2007","EUR","Euro","0","Units",,,9895.37998345037,,
"EST","Estonia","CPNCU","Current prices in NCU","2008","2008","EUR","Euro","0","Units",,,10827.1855498552,,
"EST","Estonia","CPNCU","Current prices in NCU","2009","2009","EUR","Euro","0","Units",,,10433.5506354114,,
"EST","Estonia","CPNCU","Current prices in NCU","2010","2010","EUR","Euro","0","Units",,,10780.2290544453,,
"EST","Estonia","CPNCU","Current prices in NCU","2011","2011","EUR","Euro","0","Units",,,11063.3206876084,,
"EST","Estonia","CPNCU","Current prices in NCU","2012","2012","EUR","Euro","0","Units",,,11668.8154358898,,
"EST","Estonia","CPNCU","Current prices in NCU","2013","2013","EUR","Euro","0","Units",,,12317.3279698681,,
"EST","Estonia","CPNCU","Current prices in NCU","2014","2014","EUR","Euro","0","Units",,,13072.3584079002,,
"EST","Estonia","CPNCU","Current prices in NCU","2015","2015","EUR","Euro","0","Units",,,13618.2220753626,,
"EST","Estonia","CPNCU","Current prices in NCU","2016","2016","EUR","Euro","0","Units",,,14427.9565826179,,
"EST","Estonia","CPNCU","Current prices in NCU","2017","2017","EUR","Euro","0","Units",,,15356.1007444793,,
"EST","Estonia","CPNCU","Current prices in NCU","2018","2018","EUR","Euro","0","Units",,,17074.9808433365,,
"EST","Estonia","CPNCU","Current prices in NCU","2019","2019","EUR","Euro","0","Units",,,18611.2202179082,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2000","2000","AUD","Australian Dollar","0","Units","2019","2019",70931.1633615411,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2001","2001","AUD","Australian Dollar","0","Units","2019","2019",71703.1993782426,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2002","2002","AUD","Australian Dollar","0","Units","2019","2019",72196.6956373425,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2003","2003","AUD","Australian Dollar","0","Units","2019","2019",73041.2774179883,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2004","2004","AUD","Australian Dollar","0","Units","2019","2019",75313.9891807165,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2005","2005","AUD","Australian Dollar","0","Units","2019","2019",76287.5239786626,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2006","2006","AUD","Australian Dollar","0","Units","2019","2019",76780.9070846078,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2007","2007","AUD","Australian Dollar","0","Units","2019","2019",78899.6944613911,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2008","2008","AUD","Australian Dollar","0","Units","2019","2019",79535.9963432805,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2009","2009","AUD","Australian Dollar","0","Units","2019","2019",78814.8601245903,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2010","2010","AUD","Australian Dollar","0","Units","2019","2019",81532.911049763,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2011","2011","AUD","Australian Dollar","0","Units","2019","2019",84111.8482446603,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2012","2012","AUD","Australian Dollar","0","Units","2019","2019",84611.8083640408,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2013","2013","AUD","Australian Dollar","0","Units","2019","2019",84223.639638135,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2014","2014","AUD","Australian Dollar","0","Units","2019","2019",84870.1522511158,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2015","2015","AUD","Australian Dollar","0","Units","2019","2019",84175.0303921923,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2016","2016","AUD","Australian Dollar","0","Units","2019","2019",84214.7848435196,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2017","2017","AUD","Australian Dollar","0","Units","2019","2019",83488.1725864351,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2018","2018","AUD","Australian Dollar","0","Units","2019","2019",83212.2082347319,,
"AUS","Australia","CNPNCU","2019 constant prices and NCU","2019","2019","AUD","Australian Dollar","0","Units","2019","2019",83602.4783522886,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2019","2019",40045.1151603209,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2019","2019",39942.7723215411,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2019","2019",40531.591474025,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2019","2019",40649.9600967043,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2019","2019",41414.3882897402,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2019","2019",41633.0837534793,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2019","2019",42238.2187840185,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2019","2019",42445.141230342,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2019","2019",43196.2686955505,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2019","2019",43891.3974673709,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2019","2019",43707.1756995982,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2019","2019",43259.8808663774,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2019","2019",43480.8491676335,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2019","2019",43534.2548408493,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2019","2019",43700.6748710278,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2019","2019",43983.5238126653,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2019","2019",44428.7062898665,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2019","2019",44302.2111759984,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2019","2019",44405.2728020799,,
"AUT","Austria","CNPNCU","2019 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2019","2019",44688.8328381768,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2000","2000","EUR","Euro","0","Units","2019","2019",43413.7636526936,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2001","2001","EUR","Euro","0","Units","2019","2019",43548.7239192939,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2002","2002","EUR","Euro","0","Units","2019","2019",44893.3847338886,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2003","2003","EUR","Euro","0","Units","2019","2019",45157.2970389286,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2004","2004","EUR","Euro","0","Units","2019","2019",44923.3555290762,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2005","2005","EUR","Euro","0","Units","2019","2019",44503.562180116,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2006","2006","EUR","Euro","0","Units","2019","2019",44808.0776693537,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2007","2007","EUR","Euro","0","Units","2019","2019",44729.6849913301,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2008","2008","EUR","Euro","0","Units","2019","2019",44906.8024889455,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2009","2009","EUR","Euro","0","Units","2019","2019",45524.2883306791,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2010","2010","EUR","Euro","0","Units","2019","2019",45332.8387506901,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2011","2011","EUR","Euro","0","Units","2019","2019",45795.6938704076,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2012","2012","EUR","Euro","0","Units","2019","2019",46144.0467274137,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2013","2013","EUR","Euro","0","Units","2019","2019",46610.7359498354,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2014","2014","EUR","Euro","0","Units","2019","2019",46841.9464972035,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2015","2015","EUR","Euro","0","Units","2019","2019",46519.3671482543,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2016","2016","EUR","Euro","0","Units","2019","2019",46643.9691586299,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2017","2017","EUR","Euro","0","Units","2019","2019",46425.0541381886,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2018","2018","EUR","Euro","0","Units","2019","2019",46798.7811974307,,
"BEL","Belgium","CNPNCU","2019 constant prices and NCU","2019","2019","EUR","Euro","0","Units","2019","2019",47244.3841749736,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2000","2000","CAD","Canadian Dollar","0","Units","2019","2019",57445.4708310215,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2001","2001","CAD","Canadian Dollar","0","Units","2019","2019",57210.3380649669,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2002","2002","CAD","Canadian Dollar","0","Units","2019","2019",56733.3034184941,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2003","2003","CAD","Canadian Dollar","0","Units","2019","2019",56754.4899492357,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2004","2004","CAD","Canadian Dollar","0","Units","2019","2019",57999.6446766182,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2005","2005","CAD","Canadian Dollar","0","Units","2019","2019",59669.636145546,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2006","2006","CAD","Canadian Dollar","0","Units","2019","2019",61507.8722326129,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2007","2007","CAD","Canadian Dollar","0","Units","2019","2019",63160.1124789319,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2008","2008","CAD","Canadian Dollar","0","Units","2019","2019",64301.2009651436,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2009","2009","CAD","Canadian Dollar","0","Units","2019","2019",64876.5213482185,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2010","2010","CAD","Canadian Dollar","0","Units","2019","2019",65011.3103804583,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2011","2011","CAD","Canadian Dollar","0","Units","2019","2019",65705.2417336303,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2012","2012","CAD","Canadian Dollar","0","Units","2019","2019",66562.3299960498,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2013","2013","CAD","Canadian Dollar","0","Units","2019","2019",67248.3678517959,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2014","2014","CAD","Canadian Dollar","0","Units","2019","2019",68039.8984187825,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2015","2015","CAD","Canadian Dollar","0","Units","2019","2019",68518.8142185429,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2016","2016","CAD","Canadian Dollar","0","Units","2019","2019",67048.2674644134,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2017","2017","CAD","Canadian Dollar","0","Units","2019","2019",67902.129620695,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2018","2018","CAD","Canadian Dollar","0","Units","2019","2019",68698.0462124347,,
"CAN","Canada","CNPNCU","2019 constant prices and NCU","2019","2019","CAD","Canadian Dollar","0","Units","2019","2019",69174.8610535086,,
"CZE","Czech Republic","CNPNCU","2019 constant prices and NCU","2000","2000","CZK","Czech Koruna","0","Units","2019","2019",234720.030233958,,
"CZE","Czech Republic","CNPNCU","2019 constant prices and NCU","2001","2001","CZK","Czech Koruna","0","Units","2019","2019",246517.173547362,,
"CZE","Czech Republic","CNPNCU","2019 constant prices and NCU","2002","2002","CZK","Czech Koruna","0","Units","2019","2019",261440.523548125,,
"CZE","Czech Republic","CNPNCU","2019 constant prices and NCU","2003","2003","CZK","Czech Koruna","0","Units","2019","2019",281194.722428941,,
"CZE","Czech Republic","CNPNCU","2019 constant prices and NCU","2004","2004","CZK","Czech Koruna","0","Units","2019","2019",295048.103119694,,
"CZE","Czech Republic","CNPNCU","2019 constant prices and NCU","2005","2005","CZK","Czech Koruna","0","Units","2019","2019",303928.445958814,,
"CZE","Czech Republic","CNPNCU","2019 constant prices and NCU","2006","2006","CZK","Czech Koruna","0","Units","2019","2019",316058.645466746,,
"CZE","Czech Republic","CNPNCU","2019 constant prices and NCU","2007","2007","CZK","Czech Koruna","0","Units","2019","2019",325586.622986722,,
