"COUNTRY","Country","SEX","Sex","SERIES","Series","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"COL","Colombia","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",40.626083406026,,
"COL","Colombia","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",39.7902409461459,,
"COL","Colombia","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",41.1814125753331,,
"COL","Colombia","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",39.1461214319413,,
"COL","Colombia","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2019","2019",39.6757467813376,,
"COL","Colombia","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",44.8386358776903,,
"COL","Colombia","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",43.4669054150296,,
"COL","Colombia","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",43.5246722494952,,
"COL","Colombia","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",42.9864250091426,,
"COL","Colombia","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",39.6089325069258,,
"COL","Colombia","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",39.5940405081722,,
"COL","Colombia","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",39.9429506306841,,
"COL","Colombia","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",39.2051827709628,,
"COL","Colombia","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2019","2019",39.6988554971914,,
"COL","Colombia","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",11.2105764847279,,
"COL","Colombia","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",11.2265678032478,,
"COL","Colombia","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",11.0232328225408,,
"COL","Colombia","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",10.7095238095238,,
"COL","Colombia","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",9.4132448816196,,
"COL","Colombia","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",9.90457607528888,,
"COL","Colombia","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",7.02965429240838,,
"COL","Colombia","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2018","2018",7.69230769230769,,
"COL","Colombia","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2019","2019",8.17579710144928,,
"COL","Colombia","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",19.0434674305642,,
"COL","Colombia","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",19.3518518518519,,
"COL","Colombia","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",20,,
"COL","Colombia","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",18.8333333333333,,
"COL","Colombia","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",18.6131937805062,,
"COL","Colombia","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",16.9230769230769,,
"COL","Colombia","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",14.6453699038498,,
"COL","Colombia","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2018","2018",14.3908045977012,,
"COL","Colombia","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2019","2019",12.8205128205128,,
"COL","Colombia","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",17.1428571428571,,
"COL","Colombia","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",17.1036144578313,,
"COL","Colombia","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",16.6666666666667,,
"COL","Colombia","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",15.5384615384616,,
"COL","Colombia","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",16.1057842952936,,
"COL","Colombia","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",13.0737837809427,,
"COL","Colombia","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",11.3899815812444,,
"COL","Colombia","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2018","2018",11.0657037037037,,
"COL","Colombia","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2019","2019",11.4583333333333,,
"CRI","Costa Rica","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",41.4874663762267,,
"CRI","Costa Rica","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",34.2548640807241,,
"CRI","Costa Rica","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",34.0411877921205,,
"CRI","Costa Rica","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",39.292716920444,,
"CRI","Costa Rica","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",41.3620219004329,,
"CRI","Costa Rica","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",38.3817672033748,,
"CRI","Costa Rica","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",36.0539145801357,,
"CRI","Costa Rica","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",41.881143102336,,
"CRI","Costa Rica","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",37.5789409281494,,
"CRI","Costa Rica","W","Women","MEAN","Mean","YOUTH","Youth over Prime-age","2019","2019",36.2469807078774,,
"CRI","Costa Rica","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",36.8164099936177,,
"CRI","Costa Rica","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",39.3786467125004,,
"CRI","Costa Rica","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",37.4167383515103,,
"CRI","Costa Rica","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",40.6428368573523,,
"CRI","Costa Rica","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",39.2001081716176,,
"CRI","Costa Rica","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",39.9795283997461,,
"CRI","Costa Rica","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",36.8933152752923,,
"CRI","Costa Rica","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",37.0924144014597,,
"CRI","Costa Rica","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",32.143444750391,,
"CRI","Costa Rica","M","Men","MEAN","Mean","YOUTH","Youth over Prime-age","2019","2019",39.15784270601,,
"CRI","Costa Rica","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2010","2010",38.108947771551,,
"CRI","Costa Rica","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2011","2011",37.7921800962698,,
"CRI","Costa Rica","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2012","2012",36.23845971517,,
"CRI","Costa Rica","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2013","2013",40.2688341908583,,
"CRI","Costa Rica","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2014","2014",39.958413658839,,
"CRI","Costa Rica","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2015","2015",39.5086380795197,,
"CRI","Costa Rica","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2016","2016",36.7985704959397,,
"CRI","Costa Rica","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2017","2017",38.8285895944957,,
"CRI","Costa Rica","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2018","2018",34.0970932054752,,
"CRI","Costa Rica","T","Total","MEAN","Mean","YOUTH","Youth over Prime-age","2019","2019",38.21432094904,,
"CRI","Costa Rica","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2010","2010",21.4285714285714,,
"CRI","Costa Rica","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",11.5044247787611,,
"CRI","Costa Rica","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",14.021164021164,,
"CRI","Costa Rica","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",15.7766990291262,,
"CRI","Costa Rica","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",14.5907473309609,,
"CRI","Costa Rica","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",13.123196347032,,
"CRI","Costa Rica","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",13.4065934065934,,
"CRI","Costa Rica","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",14.2857142857143,,
"CRI","Costa Rica","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2018","2018",13.3333333333333,,
"CRI","Costa Rica","W","Women","MEDIAN","Median","YOUTH","Youth over Prime-age","2019","2019",12.5,,
"CRI","Costa Rica","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2010","2010",20.7977207977208,,
"CRI","Costa Rica","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",20.8934895123944,,
"CRI","Costa Rica","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",22.4806201550388,,
"CRI","Costa Rica","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",21.3075060532688,,
"CRI","Costa Rica","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",21.7582417582418,,
"CRI","Costa Rica","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",21.4285714285714,,
"CRI","Costa Rica","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",17.6855895196507,,
"CRI","Costa Rica","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",18.6268277177368,,
"CRI","Costa Rica","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2018","2018",15.5844155844156,,
"CRI","Costa Rica","M","Men","MEDIAN","Median","YOUTH","Youth over Prime-age","2019","2019",18.75,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2010","2010",19.5537287140341,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2011","2011",18.005540166205,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2012","2012",18.961038961039,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2013","2013",21.3075060532688,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2014","2014",18.9189189189189,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2015","2015",20.8791208791209,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2016","2016",14.4615384615385,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2017","2017",17.5965665236051,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2018","2018",14.2857142857143,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","YOUTH","Youth over Prime-age","2019","2019",16.71875,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2000","2000",-1.25,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2001","2001",-2.53602305475505,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2002","2002",-1.48912437255995,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2003","2003",-1.80623973727423,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2004","2004",-2.12,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2005","2005",-1.02323404365972,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2006","2006",-0.876190476190473,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2007","2007",0.167161961367016,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2008","2008",0,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2009","2009",1.13793900184843,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2010","2010",0.550000000000004,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2011","2011",1.72444444444444,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2012","2012",0.346620450606591,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2013","2013",1.12577476072015,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2014","2014",1.19604784191368,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2015","2015",3.45381526104417,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2016","2016",3.84,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2017","2017",2.3921568627451,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2018","2018",3.6468330134357,,
"CAN","Canada","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2019","2019",3.7037037037037,,
"LUX","Luxembourg","W","Women","MEDIAN","Median","SENIOR","Senior over Prime-age","2002","2002",-21.6917293233083,,
"LUX","Luxembourg","W","Women","MEDIAN","Median","SENIOR","Senior over Prime-age","2006","2006",-20.6104252400549,,
"LUX","Luxembourg","W","Women","MEDIAN","Median","SENIOR","Senior over Prime-age","2010","2010",-14.0163419233187,,
"LUX","Luxembourg","W","Women","MEDIAN","Median","SENIOR","Senior over Prime-age","2014","2014",-12.496481846327,,
"ISL","Iceland","W","Women","MEAN","Mean","SENIOR","Senior over Prime-age","2002","2002",11.0229276895944,,
"ISL","Iceland","W","Women","MEAN","Mean","SENIOR","Senior over Prime-age","2006","2006",6.92124105011933,,
"ISL","Iceland","W","Women","MEAN","Mean","SENIOR","Senior over Prime-age","2010","2010",2.70990670812972,,
"ISL","Iceland","W","Women","MEAN","Mean","SENIOR","Senior over Prime-age","2014","2014",1.54962083745467,,
"CHL","Chile","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2000","2000",-12.3325748515017,,
"CHL","Chile","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2003","2003",-5.21810809149079,,
"CHL","Chile","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2006","2006",-4.50597523461292,,
"CHL","Chile","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2009","2009",-19.5832865708754,,
"CHL","Chile","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2011","2011",-8.6744683772838,,
"CHL","Chile","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2013","2013",0.80481872404433,,
"CHL","Chile","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2015","2015",6.7959132334305,,
"CHL","Chile","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2017","2017",7.44477031302409,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2000","2000",-6.52173913043478,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2001","2001",-5.99721059972106,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2002","2002",-10.3163686382393,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2003","2003",-12.3641304347826,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2004","2004",-11.6556291390728,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2005","2005",-12.0576671035387,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2006","2006",-15.0510204081633,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2007","2007",-15.327564894932,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2008","2008",-11.8623962040332,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2009","2009",-12.6021003500583,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2010","2010",-14.6370023419204,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2011","2011",-15.3935185185185,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2012","2012",-12.9213483146067,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2013","2013",-13.4680134680135,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2014","2014",-13.5706340378198,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2015","2015",-15.5266015200869,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2016","2016",-16.8610816542948,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2017","2017",-12.3848515864893,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2018","2018",-13.2470119521912,,
"USA","United States","M","Men","MEDIAN","Median","SENIOR","Senior over Prime-age","2019","2019",-11.5789473684211,,
"FRA","France","W","Women","MEAN","Mean","SENIOR","Senior over Prime-age","2002","2002",-14.7177419354839,,
"FRA","France","W","Women","MEAN","Mean","SENIOR","Senior over Prime-age","2006","2006",-17.1618625277162,,
"FRA","France","W","Women","MEAN","Mean","SENIOR","Senior over Prime-age","2010","2010",-16.5540540540541,,
"FRA","France","W","Women","MEAN","Mean","SENIOR","Senior over Prime-age","2014","2014",-12.2149207576343,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2010","2010",-5.69583088667059,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2011","2011",-20.4986149584488,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2012","2012",-7.79220779220779,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2013","2013",-2.30024213075059,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2014","2014",5.85585585585586,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2015","2015",0,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2016","2016",-14.2857142857143,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2017","2017",-3.40422746781116,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2018","2018",-7.14285714285714,,
"CRI","Costa Rica","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2019","2019",-2.91666666666667,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2000","2000",-7.52108918951689,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2001","2001",-2.68456375838925,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2002","2002",-4.33676754668384,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2003","2003",-5.64814814814815,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2004","2004",-9.56790123456791,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2005","2005",-8.41390282707136,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2006","2006",-7.1516418644693,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2007","2007",-3.34346504559272,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2008","2008",-5.49677733187401,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2009","2009",-8.24436536180308,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2010","2010",-3.65889212827987,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2011","2011",-3.57029833999827,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2012","2012",-3.954802259887,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2013","2013",-9.08366533864542,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2014","2014",-12.2222222222222,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2015","2015",-9.67741935483871,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2016","2016",-10.1986754966887,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2017","2017",-10.5263157894737,,
"DEU","Germany","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2018","2018",-10,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2000","2000",-7.75669274814881,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2001","2001",-10.1222826086957,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2002","2002",-8.03583147394671,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2003","2003",-10.9964527571751,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2004","2004",-7.85079158533941,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2005","2005",-5.75093090608192,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2006","2006",-6.28348341502337,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2007","2007",-7.74530964635564,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2008","2008",-6.37922870521387,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2009","2009",-6.45211483104691,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2010","2010",-4.29831555865643,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2011","2011",-3.16770335502774,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2012","2012",-3.82615589078785,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2013","2013",-2.16908820501087,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2014","2014",-3.52795031055901,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2015","2015",-5.05909742120344,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2016","2016",-3.25806164261536,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2017","2017",-4.22073637443364,,
"FIN","Finland","T","Total","MEAN","Mean","SENIOR","Senior over Prime-age","2018","2018",-3.23752606573941,,
"SVK","Slovak Republic","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2009","2009",10.3507879975328,,
"SVK","Slovak Republic","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2010","2010",9.42755465960879,,
"SVK","Slovak Republic","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2011","2011",8.42173057703748,,
"SVK","Slovak Republic","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2012","2012",8.03480063803649,,
"SVK","Slovak Republic","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2013","2013",8.3836977065978,,
"SVK","Slovak Republic","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2014","2014",8.96815664956323,,
"SVK","Slovak Republic","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2015","2015",7.96078595402028,,
"SVK","Slovak Republic","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2016","2016",9.08494763416051,,
"SVK","Slovak Republic","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2017","2017",9.30345726049909,,
"SVK","Slovak Republic","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2018","2018",10.1395091242065,,
"SVK","Slovak Republic","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2019","2019",10.9349531994878,,
"GRC","Greece","W","Women","MEDIAN","Median","SENIOR","Senior over Prime-age","2010","2010",-30.6826063928433,,
"GRC","Greece","W","Women","MEDIAN","Median","SENIOR","Senior over Prime-age","2011","2011",-4,,
"GRC","Greece","W","Women","MEDIAN","Median","SENIOR","Senior over Prime-age","2012","2012",8.95913298233696,,
"GRC","Greece","W","Women","MEDIAN","Median","SENIOR","Senior over Prime-age","2013","2013",0,,
"GRC","Greece","W","Women","MEDIAN","Median","SENIOR","Senior over Prime-age","2014","2014",-24.1678401842743,,
"GRC","Greece","W","Women","MEDIAN","Median","SENIOR","Senior over Prime-age","2015","2015",-14.6164678624071,,
"GRC","Greece","W","Women","MEDIAN","Median","SENIOR","Senior over Prime-age","2016","2016",-29.3416509964282,,
"GRC","Greece","W","Women","MEDIAN","Median","SENIOR","Senior over Prime-age","2017","2017",-20,,
"GRC","Greece","W","Women","MEDIAN","Median","SENIOR","Senior over Prime-age","2018","2018",-18.81,,
"SVN","Slovenia","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2006","2006",-18.2092555331992,,
"SVN","Slovenia","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2010","2010",-10.9465020576132,,
"SVN","Slovenia","T","Total","MEDIAN","Median","SENIOR","Senior over Prime-age","2014","2014",-9.09780136467021,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2000","2000",-2.33846153846153,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2001","2001",-4.31052093973443,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2002","2002",-3.28961066000417,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2003","2003",-3.73039423484527,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2004","2004",-3.92030848329049,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2005","2005",-2.28703315148971,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2006","2006",-1.03820598006645,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2007","2007",-0.822331507717819,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2008","2008",0.0484315736742471,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2009","2009",-0.0652032166920136,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2010","2010",0.838296933598061,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2011","2011",2.70919816473672,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2012","2012",2.23961730811045,,
"JPN","Japan","M","Men","MEAN","Mean","SENIOR","Senior over Prime-age","2013","2013",1.7806111233238,,
