"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",108.0391,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",118.789,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",131.2489,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",120.589,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",103.5691,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",103.9091,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",134.4989,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",146.8588,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",104.5891,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",104.7991,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",108.5891,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",111.5491,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",111.4591,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",123.799,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",136.4689,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",125.819,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",107.8391,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",107.9291,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",140.5988,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",149.9288,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",109.2991,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",109.0591,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",110.3991,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",103.8191,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",106.1391,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",120.349,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",135.8189,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",123.079,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",107.6391,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",107.9491,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",143.5588,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",146.8888,,
"LCEAMN01_IXOB","Manufacturing, Index","PRT","Portugal","M","Monthly","2021-01","Jan-21","IDX","Index","0","Units","2015_100","2015=100",107.0091,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",108.6964,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",104.2512,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",111.8716,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",115.0467,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",120.2328,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",119.3861,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",115.4701,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",115.2584,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",111.9774,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",116.1051,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",139.3897,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",122.4555,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",115.5759,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",110.919,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",117.2694,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",122.9846,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",132.616,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",118.2219,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",120.2328,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",117.3752,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",117.6927,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",118.4336,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",144.4699,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",128.2766,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",121.5029,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",116.1051,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",116.846,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",112.1891,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",125.9481,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",117.9044,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",120.5504,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",117.1635,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",123.8314,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",120.5504,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",154.2071,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",133.4627,,
"LCEAMN01_IXOB","Manufacturing, Index","SVK","Slovak Republic","M","Monthly","2021-01","Jan-21","IDX","Index","0","Units","2015_100","2015=100",122.6671,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",105.481,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",105.481,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",106.2974,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",108.0466,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",108.4548,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",108.8047,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",107.5802,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",104.723,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",106.5889,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",106.7638,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",106.8222,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",108.4548,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",108.3965,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",107.7551,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",107.93,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",110.379,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",110.8455,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",111.8367,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",110.2624,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",108.2799,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",108.5131,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",109.0379,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",109.5044,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",110.9038,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",111.4869,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",110.0292,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",109.621,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",110.4373,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",111.5452,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",110.7289,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",109.2128,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",109.4461,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",108.5131,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",109.5044,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",111.137,,
"LCEAMN01_IXOB","Manufacturing, Index","SWE","Sweden","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",112.1283,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",104.006,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",104.3927,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",116.5074,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",108.7746,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",104.9726,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",106.648,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",106.197,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",103.6194,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",104.7793,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",105.1015,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",105.4881,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",109.419,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",106.3259,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",106.3259,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",117.4095,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",111.4166,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",107.5502,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",109.5478,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",108.5168,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",106.9703,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",107.228,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",108.0013,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",108.6457,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",111.7388,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",108.0013,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",108.6457,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",119.3427,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",107.228,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",104.3282,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",105.5526,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",106.9703,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",106.7769,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",107.6146,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",108.6457,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",111.6744,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",113.8653,,
"LCEAMN01_IXOB","Manufacturing, Index","GBR","United Kingdom","M","Monthly","2021-01","Jan-21","IDX","Index","0","Units","2015_100","2015=100",109.6767,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",107.2092,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",107.159,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",107.4604,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",108.2643,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",107.5107,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",107.4604,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",107.6614,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",108.0633,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",108.6662,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",108.9676,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",109.6207,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",110.2236,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",110.0226,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",110.0728,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",110.324,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",110.5752,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",110.6255,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",110.9771,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",111.2283,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",111.3791,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",111.8814,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",111.9819,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",112.6853,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",113.3886,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",112.7355,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",113.0369,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",113.4388,,
"LCEAMN01_IXOB","Manufacturing, Index","USA","United States","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",114.3431,,
