"COUNTRY","Country","SEX","Sex","AGE","Age","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HUN","Hungary","MEN","Men","1524","15 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,12.3901440917603,,
"HUN","Hungary","MEN","Men","1524","15 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,10.1049667443875,,
"HUN","Hungary","MEN","Men","1524","15 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,10.7643168283599,,
"HUN","Hungary","MEN","Men","1524","15 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,9.36513220854662,,
"HUN","Hungary","MEN","Men","1524","15 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,9.46548383824037,,
"HUN","Hungary","MEN","Men","1524","15 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,8.69451163460494,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,12.5,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,12,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,10.9,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,11.8,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,11.6,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,13,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,14.1999998092651,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,14.1000003814697,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,12.3000001907348,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,14.1000003814697,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,12.6999998092651,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,12.8000001907348,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,10.6000003814697,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,11.5,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,9.92000007629394,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,9.98999977111816,,
"HUN","Hungary","MEN","Men","2024","20 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,8.57699966430664,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2001","2001","MONTH","Months","0","Units",,,18.2801379636098,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2002","2002","MONTH","Months","0","Units",,,18.2708226391942,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2003","2003","MONTH","Months","0","Units",,,17.884849626296,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2004","2004","MONTH","Months","0","Units",,,19.0502913910031,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2005","2005","MONTH","Months","0","Units",,,18.1714685301858,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2006","2006","MONTH","Months","0","Units",,,18.3972169529271,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2007","2007","MONTH","Months","0","Units",,,18.437708349264,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2008","2008","MONTH","Months","0","Units",,,19.5435756013341,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2009","2009","MONTH","Months","0","Units",,,17.3583900634132,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2010","2010","MONTH","Months","0","Units",,,18.1428970459932,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2011","2011","MONTH","Months","0","Units",,,17.8381026747184,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2012","2012","MONTH","Months","0","Units",,,17.9206723652417,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2013","2013","MONTH","Months","0","Units",,,18.8249241382591,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2014","2014","MONTH","Months","0","Units",,,19.7115163153844,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2015","2015","MONTH","Months","0","Units",,,19.3809574401089,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2016","2016","MONTH","Months","0","Units",,,18.8346742708604,,
"HUN","Hungary","MEN","Men","2554","25 to 54","A","Annual","2017","2017","MONTH","Months","0","Units",,,16.1574859945466,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2001","2001","MONTH","Months","0","Units",,,24.5667912120759,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2002","2002","MONTH","Months","0","Units",,,21.998925471828,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2003","2003","MONTH","Months","0","Units",,,19.155546104117,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2004","2004","MONTH","Months","0","Units",,,26.5675363558597,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2005","2005","MONTH","Months","0","Units",,,23.9292504381895,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2006","2006","MONTH","Months","0","Units",,,21.5493208947395,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2007","2007","MONTH","Months","0","Units",,,23.6723395907989,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2008","2008","MONTH","Months","0","Units",,,20.7728459589811,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2009","2009","MONTH","Months","0","Units",,,24.70228774599,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2010","2010","MONTH","Months","0","Units",,,23.9424089839581,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2011","2011","MONTH","Months","0","Units",,,22.977210729771,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2012","2012","MONTH","Months","0","Units",,,22.7865419206306,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2013","2013","MONTH","Months","0","Units",,,26.4304086166511,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2014","2014","MONTH","Months","0","Units",,,25.3731212545387,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2015","2015","MONTH","Months","0","Units",,,30.9201516271104,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2016","2016","MONTH","Months","0","Units",,,30.2329312969149,,
"HUN","Hungary","MEN","Men","5599","55+","A","Annual","2017","2017","MONTH","Months","0","Units",,,25.4859241339067,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2001","2001","MONTH","Months","0","Units",,,16.9641365557724,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2002","2002","MONTH","Months","0","Units",,,16.8018732562774,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2003","2003","MONTH","Months","0","Units",,,16.2455916230366,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2004","2004","MONTH","Months","0","Units",,,17.506775856396,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2005","2005","MONTH","Months","0","Units",,,16.8626515831303,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2006","2006","MONTH","Months","0","Units",,,17.2444285346468,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2007","2007","MONTH","Months","0","Units",,,17.8107369470175,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2008","2008","MONTH","Months","0","Units",,,18.3519303558084,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2009","2009","MONTH","Months","0","Units",,,16.7698163671103,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2010","2010","MONTH","Months","0","Units",,,17.8494468007902,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2011","2011","MONTH","Months","0","Units",,,17.4150810370256,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2012","2012","MONTH","Months","0","Units",,,17.3798227126681,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2013","2013","MONTH","Months","0","Units",,,17.9945200954849,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2014","2014","MONTH","Months","0","Units",,,18.5688663641836,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2015","2015","MONTH","Months","0","Units",,,18.7862973994665,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2016","2016","MONTH","Months","0","Units",,,18.4600173742248,,
"HUN","Hungary","MEN","Men","900000","Total","A","Annual","2017","2017","MONTH","Months","0","Units",,,15.8445023217016,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2001","2001","MONTH","Months","0","Units",,,7.5,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2002","2002","MONTH","Months","0","Units",,,7.79999999999999,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2003","2003","MONTH","Months","0","Units",,,7.69999999999999,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2004","2004","MONTH","Months","0","Units",,,8.19999999999999,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2005","2005","MONTH","Months","0","Units",,,9.19999999999999,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2006","2006","MONTH","Months","0","Units",,,12.3000001907348,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2007","2007","MONTH","Months","0","Units",,,11,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2008","2008","MONTH","Months","0","Units",,,7.19999980926513,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2009","2009","MONTH","Months","0","Units",,,8.19999980926513,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2010","2010","MONTH","Months","0","Units",,,10.8999996185302,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2011","2011","MONTH","Months","0","Units",,,8,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2012","2012","MONTH","Months","0","Units",,,6.5,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2013","2013","MONTH","Months","0","Units",,,8.19999980926513,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2014","2014","MONTH","Months","0","Units",,,7.80000019073486,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2015","2015","MONTH","Months","0","Units",,,4.75,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2016","2016","MONTH","Months","0","Units",,,4.9099998474121,,
"HUN","Hungary","WOMEN","Women","1519","15 to 19","A","Annual","2017","2017","MONTH","Months","0","Units",,,3.72099995613098,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,9.98311874105865,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,9.85626562698648,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,9.58659393730326,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,9.52935710809256,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,10.2072907679033,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,11.7889995148642,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,11.86863079229,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,9.99778466825936,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,10.1802107282101,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,11.4332829333416,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,10.6885867440333,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,9.46281652670172,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,10.2575699886355,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,10.0500686408369,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,7.98364086290919,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,8.28686809649062,,
"HUN","Hungary","WOMEN","Women","1524","15 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,6.12124855374387,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,10.9,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,10.5,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,10.1,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,9.8,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2005","2005","MONTH","Months","0","Units",,,10.4,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2006","2006","MONTH","Months","0","Units",,,11.6999998092651,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2007","2007","MONTH","Months","0","Units",,,12,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2008","2008","MONTH","Months","0","Units",,,10.3999996185302,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2009","2009","MONTH","Months","0","Units",,,10.5,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2010","2010","MONTH","Months","0","Units",,,11.5,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2011","2011","MONTH","Months","0","Units",,,11,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2012","2012","MONTH","Months","0","Units",,,9.80000019073486,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2013","2013","MONTH","Months","0","Units",,,10.6000003814697,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2014","2014","MONTH","Months","0","Units",,,10.3999996185302,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2015","2015","MONTH","Months","0","Units",,,8.81000041961669,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2016","2016","MONTH","Months","0","Units",,,8.9700002670288,,
"HUN","Hungary","WOMEN","Women","2024","20 to 24","A","Annual","2017","2017","MONTH","Months","0","Units",,,6.72300004959106,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2001","2001","MONTH","Months","0","Units",,,15.5377372399936,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2002","2002","MONTH","Months","0","Units",,,15.8906949683011,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2003","2003","MONTH","Months","0","Units",,,15.8025768615603,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2004","2004","MONTH","Months","0","Units",,,16.1846634783886,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2005","2005","MONTH","Months","0","Units",,,15.90157128603,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2006","2006","MONTH","Months","0","Units",,,16.2364986334089,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2007","2007","MONTH","Months","0","Units",,,17.4837333989696,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2008","2008","MONTH","Months","0","Units",,,18.4662664963207,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2009","2009","MONTH","Months","0","Units",,,16.4263103670553,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2010","2010","MONTH","Months","0","Units",,,18.2676554742121,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2011","2011","MONTH","Months","0","Units",,,18.5601908947498,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2012","2012","MONTH","Months","0","Units",,,17.9485483423,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2013","2013","MONTH","Months","0","Units",,,17.6335684709849,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2014","2014","MONTH","Months","0","Units",,,18.6535453883705,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2015","2015","MONTH","Months","0","Units",,,17.5625173361371,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2016","2016","MONTH","Months","0","Units",,,17.7344520113077,,
"HUN","Hungary","WOMEN","Women","2554","25 to 54","A","Annual","2017","2017","MONTH","Months","0","Units",,,16.8080666557768,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2001","2001","MONTH","Months","0","Units",,,18.2283495145631,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2002","2002","MONTH","Months","0","Units",,,15.2973973159821,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2003","2003","MONTH","Months","0","Units",,,25.1812762799901,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2004","2004","MONTH","Months","0","Units",,,25.4073367427222,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2005","2005","MONTH","Months","0","Units",,,20.5578963006982,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2006","2006","MONTH","Months","0","Units",,,16.6833441384681,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2007","2007","MONTH","Months","0","Units",,,19.1748515670789,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2008","2008","MONTH","Months","0","Units",,,20.6937898294309,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2009","2009","MONTH","Months","0","Units",,,20.3105874282761,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2010","2010","MONTH","Months","0","Units",,,21.5944778863708,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2011","2011","MONTH","Months","0","Units",,,25.0474112495549,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2012","2012","MONTH","Months","0","Units",,,26.384252405071,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2013","2013","MONTH","Months","0","Units",,,26.7363078468835,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2014","2014","MONTH","Months","0","Units",,,26.1187648414349,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2015","2015","MONTH","Months","0","Units",,,29.9694208273882,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2016","2016","MONTH","Months","0","Units",,,28.8767458786962,,
"HUN","Hungary","WOMEN","Women","5599","55+","A","Annual","2017","2017","MONTH","Months","0","Units",,,25.2013746261177,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2001","2001","MONTH","Months","0","Units",,,14.312783545629,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2002","2002","MONTH","Months","0","Units",,,14.4638898256332,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2003","2003","MONTH","Months","0","Units",,,14.8004565520884,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2004","2004","MONTH","Months","0","Units",,,15.2932061239602,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2005","2005","MONTH","Months","0","Units",,,15.0054872199966,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2006","2006","MONTH","Months","0","Units",,,15.4335747908879,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2007","2007","MONTH","Months","0","Units",,,16.6150307783449,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2008","2008","MONTH","Months","0","Units",,,17.1484651382324,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2009","2009","MONTH","Months","0","Units",,,15.6493382026586,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2010","2010","MONTH","Months","0","Units",,,17.4961679109251,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2011","2011","MONTH","Months","0","Units",,,18.1097036990097,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2012","2012","MONTH","Months","0","Units",,,17.3768334138066,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2013","2013","MONTH","Months","0","Units",,,17.2046923460387,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2014","2014","MONTH","Months","0","Units",,,17.8653014064435,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2015","2015","MONTH","Months","0","Units",,,17.4400822090716,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2016","2016","MONTH","Months","0","Units",,,17.5941985418998,,
"HUN","Hungary","WOMEN","Women","900000","Total","A","Annual","2017","2017","MONTH","Months","0","Units",,,16.0689853738391,,
"MEX","Mexico","MW","All persons","1519","15 to 19","A","Annual","2001","2001","MONTH","Months","0","Units",,,6.24656963736831,,
"MEX","Mexico","MW","All persons","1519","15 to 19","A","Annual","2002","2002","MONTH","Months","0","Units",,,6.91773927117276,,
"MEX","Mexico","MW","All persons","1519","15 to 19","A","Annual","2003","2003","MONTH","Months","0","Units",,,5.89649755078246,,
"MEX","Mexico","MW","All persons","1519","15 to 19","A","Annual","2004","2004","MONTH","Months","0","Units",,,6.16398258402884,,
"MEX","Mexico","MW","All persons","1524","15 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,6.51121717705095,,
"MEX","Mexico","MW","All persons","1524","15 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,7.33079299935619,,
"MEX","Mexico","MW","All persons","1524","15 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,7.16157063315631,,
"MEX","Mexico","MW","All persons","1524","15 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,7.34013218838519,,
"MEX","Mexico","MW","All persons","2024","20 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,6.76662943013479,,
"MEX","Mexico","MW","All persons","2024","20 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,7.67142402446185,,
"MEX","Mexico","MW","All persons","2024","20 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,8.13828551444155,,
"MEX","Mexico","MW","All persons","2024","20 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,8.2824176430336,,
"MEX","Mexico","MW","All persons","2554","25 to 54","A","Annual","2001","2001","MONTH","Months","0","Units",,,8.21431949259682,,
"MEX","Mexico","MW","All persons","2554","25 to 54","A","Annual","2002","2002","MONTH","Months","0","Units",,,8.80168547460027,,
"MEX","Mexico","MW","All persons","2554","25 to 54","A","Annual","2003","2003","MONTH","Months","0","Units",,,8.84615343892095,,
"MEX","Mexico","MW","All persons","2554","25 to 54","A","Annual","2004","2004","MONTH","Months","0","Units",,,9.02936201831312,,
"MEX","Mexico","MW","All persons","5599","55+","A","Annual","2001","2001","MONTH","Months","0","Units",,,11.3545217523924,,
"MEX","Mexico","MW","All persons","5599","55+","A","Annual","2002","2002","MONTH","Months","0","Units",,,9.01088447370236,,
"MEX","Mexico","MW","All persons","5599","55+","A","Annual","2003","2003","MONTH","Months","0","Units",,,9.69131035184452,,
"MEX","Mexico","MW","All persons","5599","55+","A","Annual","2004","2004","MONTH","Months","0","Units",,,10.1862083362761,,
"MEX","Mexico","MW","All persons","900000","Total","A","Annual","2001","2001","MONTH","Months","0","Units",,,7.56049219398257,,
"MEX","Mexico","MW","All persons","900000","Total","A","Annual","2002","2002","MONTH","Months","0","Units",,,8.08604682982449,,
"MEX","Mexico","MW","All persons","900000","Total","A","Annual","2003","2003","MONTH","Months","0","Units",,,8.05955853705394,,
"MEX","Mexico","MW","All persons","900000","Total","A","Annual","2004","2004","MONTH","Months","0","Units",,,8.2615312928767,,
"MEX","Mexico","MEN","Men","1519","15 to 19","A","Annual","2001","2001","MONTH","Months","0","Units",,,5.89200019836425,,
"MEX","Mexico","MEN","Men","1519","15 to 19","A","Annual","2002","2002","MONTH","Months","0","Units",,,7.12200021743774,,
"MEX","Mexico","MEN","Men","1519","15 to 19","A","Annual","2003","2003","MONTH","Months","0","Units",,,5.94099998474121,,
"MEX","Mexico","MEN","Men","1519","15 to 19","A","Annual","2004","2004","MONTH","Months","0","Units",,,6.4099998474121,,
"MEX","Mexico","MEN","Men","1524","15 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,6.46431670669485,,
"MEX","Mexico","MEN","Men","1524","15 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,7.45676049826796,,
"MEX","Mexico","MEN","Men","1524","15 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,6.92112087293817,,
"MEX","Mexico","MEN","Men","1524","15 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,7.57159586963438,,
"MEX","Mexico","MEN","Men","2024","20 to 24","A","Annual","2001","2001","MONTH","Months","0","Units",,,7.02400016784667,,
"MEX","Mexico","MEN","Men","2024","20 to 24","A","Annual","2002","2002","MONTH","Months","0","Units",,,7.76100015640258,,
"MEX","Mexico","MEN","Men","2024","20 to 24","A","Annual","2003","2003","MONTH","Months","0","Units",,,7.80299997329711,,
"MEX","Mexico","MEN","Men","2024","20 to 24","A","Annual","2004","2004","MONTH","Months","0","Units",,,8.63399982452392,,
"MEX","Mexico","MEN","Men","2554","25 to 54","A","Annual","2001","2001","MONTH","Months","0","Units",,,8.57724876458965,,
"MEX","Mexico","MEN","Men","2554","25 to 54","A","Annual","2002","2002","MONTH","Months","0","Units",,,8.97512469599385,,
"MEX","Mexico","MEN","Men","2554","25 to 54","A","Annual","2003","2003","MONTH","Months","0","Units",,,8.96274136440832,,
"MEX","Mexico","MEN","Men","2554","25 to 54","A","Annual","2004","2004","MONTH","Months","0","Units",,,9.2869475390481,,
"MEX","Mexico","MEN","Men","5599","55+","A","Annual","2001","2001","MONTH","Months","0","Units",,,10.7076312852979,,
"MEX","Mexico","MEN","Men","5599","55+","A","Annual","2002","2002","MONTH","Months","0","Units",,,9.37004559694281,,
"MEX","Mexico","MEN","Men","5599","55+","A","Annual","2003","2003","MONTH","Months","0","Units",,,10.1522994814433,,
"MEX","Mexico","MEN","Men","5599","55+","A","Annual","2004","2004","MONTH","Months","0","Units",,,9.95954108091581,,
"MEX","Mexico","MEN","Men","900000","Total","A","Annual","2001","2001","MONTH","Months","0","Units",,,7.84086084747412,,
"MEX","Mexico","MEN","Men","900000","Total","A","Annual","2002","2002","MONTH","Months","0","Units",,,8.33251956531009,,
"MEX","Mexico","MEN","Men","900000","Total","A","Annual","2003","2003","MONTH","Months","0","Units",,,8.1053160348622,,
